NUM_PASAJEROS;ANIO;MES;DIA;ZONA_FNC_GROUP_2;EsEscolar;EsFestivo
18102;2019;10;5;ENCOMIENDA USC-AYTO.SC;1;0
75330;2019;10;5;CPI-CABILDO;1;0
720;2019;10;6;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
13261;2019;10;6;ENCOMIENDA USC-AYTO.SC;1;0
57538;2019;10;6;CPI-CABILDO;1;0
137;2019;10;6;CONVENIOS CABILDO-AYTOS.;1;0
3839;2019;10;7;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
110499;2019;10;7;CPI-CABILDO;1;0
34693;2019;10;7;ENCOMIENDA USC-AYTO.SC;1;0
624;2019;10;7;CONVENIOS CABILDO-AYTOS.;1;0
